Year,Hour,To,From,Fuel,value
2020,56,FR,UK,Biomass,0.0
2030,56,FR,UK,Biomass,0.0
2040,56,FR,UK,Biomass,0.0
2050,56,FR,UK,Biomass,0.0
2020,57,FR,UK,Biomass,0.0
2030,57,FR,UK,Biomass,0.0
2040,57,FR,UK,Biomass,0.0
2050,57,FR,UK,Biomass,0.0
2020,58,FR,UK,Biomass,0.0
2030,58,FR,UK,Biomass,0.0
2040,58,FR,UK,Biomass,0.0
2050,58,FR,UK,Biomass,0.0
2020,59,FR,UK,Biomass,0.0
2030,59,FR,UK,Biomass,0.0
2040,59,FR,UK,Biomass,0.0
2050,59,FR,UK,Biomass,0.0
2020,60,FR,UK,Biomass,0.0
2030,60,FR,UK,Biomass,0.0
2040,60,FR,UK,Biomass,0.0
2050,60,FR,UK,Biomass,0.0
2020,61,FR,UK,Biomass,0.0
2030,61,FR,UK,Biomass,0.0
2040,61,FR,UK,Biomass,0.0
2050,61,FR,UK,Biomass,0.0
2020,62,FR,UK,Biomass,0.0
2030,62,FR,UK,Biomass,0.0
2040,62,FR,UK,Biomass,0.0
2050,62,FR,UK,Biomass,0.0
2020,63,FR,UK,Biomass,0.0
2030,63,FR,UK,Biomass,0.0
2040,63,FR,UK,Biomass,0.0
2050,63,FR,UK,Biomass,0.0
2020,64,FR,UK,Biomass,0.0
2030,64,FR,UK,Biomass,0.0
2040,64,FR,UK,Biomass,0.0
2050,64,FR,UK,Biomass,0.0
2020,65,FR,UK,Biomass,0.0
2030,65,FR,UK,Biomass,0.0
2040,65,FR,UK,Biomass,0.0
2050,65,FR,UK,Biomass,0.0
2020,66,FR,UK,Biomass,0.0
2030,66,FR,UK,Biomass,0.0
2040,66,FR,UK,Biomass,0.0
2050,66,FR,UK,Biomass,0.0
2020,67,FR,UK,Biomass,0.0
2030,67,FR,UK,Biomass,0.0
2040,67,FR,UK,Biomass,0.0
2050,67,FR,UK,Biomass,0.0
2020,68,FR,UK,Biomass,0.0
2030,68,FR,UK,Biomass,0.0
2040,68,FR,UK,Biomass,0.0
2050,68,FR,UK,Biomass,0.0
2020,69,FR,UK,Biomass,0.0
2030,69,FR,UK,Biomass,0.0
2040,69,FR,UK,Biomass,0.0
2050,69,FR,UK,Biomass,0.0
2020,70,FR,UK,Biomass,0.0
2030,70,FR,UK,Biomass,0.0
2040,70,FR,UK,Biomass,0.0
2050,70,FR,UK,Biomass,0.0
2020,71,FR,UK,Biomass,0.0
2030,71,FR,UK,Biomass,0.0
2040,71,FR,UK,Biomass,0.0
2050,71,FR,UK,Biomass,0.0
2020,72,FR,UK,Biomass,0.0
2030,72,FR,UK,Biomass,0.0
2040,72,FR,UK,Biomass,0.0
2050,72,FR,UK,Biomass,0.0
2020,73,FR,UK,Biomass,0.0
2030,73,FR,UK,Biomass,0.0
2040,73,FR,UK,Biomass,0.0
2050,73,FR,UK,Biomass,0.0
2020,74,FR,UK,Biomass,0.0
2030,74,FR,UK,Biomass,0.0
2040,74,FR,UK,Biomass,0.0
2050,74,FR,UK,Biomass,0.0
2020,75,FR,UK,Biomass,0.0
2030,75,FR,UK,Biomass,0.0
2040,75,FR,UK,Biomass,0.0
2050,75,FR,UK,Biomass,0.0
2020,76,FR,UK,Biomass,0.0
2030,76,FR,UK,Biomass,0.0
2040,76,FR,UK,Biomass,0.0
2050,76,FR,UK,Biomass,0.0
2020,77,FR,UK,Biomass,0.0
2030,77,FR,UK,Biomass,0.0
2040,77,FR,UK,Biomass,0.0
2050,77,FR,UK,Biomass,0.0
2020,78,FR,UK,Biomass,0.0
2030,78,FR,UK,Biomass,0.0
2040,78,FR,UK,Biomass,0.0
2050,78,FR,UK,Biomass,0.0
2020,79,FR,UK,Biomass,0.0
2030,79,FR,UK,Biomass,0.0
2040,79,FR,UK,Biomass,0.0
2050,79,FR,UK,Biomass,0.0
2020,80,FR,UK,Biomass,0.0
2030,80,FR,UK,Biomass,0.0
2040,80,FR,UK,Biomass,0.0
2050,80,FR,UK,Biomass,0.0
2020,81,FR,UK,Biomass,0.0
2030,81,FR,UK,Biomass,0.0
2040,81,FR,UK,Biomass,0.0
2050,81,FR,UK,Biomass,0.0
2020,82,FR,UK,Biomass,0.0
2030,82,FR,UK,Biomass,0.0
2040,82,FR,UK,Biomass,0.0
2050,82,FR,UK,Biomass,0.0
2020,83,FR,UK,Biomass,0.0
2030,83,FR,UK,Biomass,0.0
2040,83,FR,UK,Biomass,0.0
2050,83,FR,UK,Biomass,0.0
2020,84,FR,UK,Biomass,0.0
2030,84,FR,UK,Biomass,0.0
2040,84,FR,UK,Biomass,0.0
2050,84,FR,UK,Biomass,0.0
2020,85,FR,UK,Biomass,0.0
2030,85,FR,UK,Biomass,0.0
2040,85,FR,UK,Biomass,0.0
2050,85,FR,UK,Biomass,0.0
2020,86,FR,UK,Biomass,0.0
2030,86,FR,UK,Biomass,0.0
2040,86,FR,UK,Biomass,0.0
2050,86,FR,UK,Biomass,0.0
2020,87,FR,UK,Biomass,0.0
2030,87,FR,UK,Biomass,0.0
2040,87,FR,UK,Biomass,0.0
2050,87,FR,UK,Biomass,0.0
2020,88,FR,UK,Biomass,0.0
2030,88,FR,UK,Biomass,0.0
2040,88,FR,UK,Biomass,0.0
2050,88,FR,UK,Biomass,0.0
2020,89,FR,UK,Biomass,0.0
2030,89,FR,UK,Biomass,0.0
2040,89,FR,UK,Biomass,0.0
2050,89,FR,UK,Biomass,0.0
2020,90,FR,UK,Biomass,0.0
2030,90,FR,UK,Biomass,0.0
2040,90,FR,UK,Biomass,0.0
2050,90,FR,UK,Biomass,0.0
2020,91,FR,UK,Biomass,0.0
2030,91,FR,UK,Biomass,0.0
2040,91,FR,UK,Biomass,0.0
2050,91,FR,UK,Biomass,0.0
2020,92,FR,UK,Biomass,0.0
2030,92,FR,UK,Biomass,0.0
2040,92,FR,UK,Biomass,0.0
2050,92,FR,UK,Biomass,0.0
2020,93,FR,UK,Biomass,0.0
2030,93,FR,UK,Biomass,0.0
2040,93,FR,UK,Biomass,0.0
2050,93,FR,UK,Biomass,0.0
2020,94,FR,UK,Biomass,0.0
2030,94,FR,UK,Biomass,0.0
2040,94,FR,UK,Biomass,0.0
2050,94,FR,UK,Biomass,0.0
2020,95,FR,UK,Biomass,0.0
2030,95,FR,UK,Biomass,0.0
2040,95,FR,UK,Biomass,0.0
2050,95,FR,UK,Biomass,0.0
2020,96,FR,UK,Biomass,0.0
2030,96,FR,UK,Biomass,0.0
2040,96,FR,UK,Biomass,0.0
2050,96,FR,UK,Biomass,0.0
2020,97,FR,UK,Biomass,0.0
2030,97,FR,UK,Biomass,0.0
2040,97,FR,UK,Biomass,0.0
2050,97,FR,UK,Biomass,0.0
2020,98,FR,UK,Biomass,0.0
2030,98,FR,UK,Biomass,0.0
2040,98,FR,UK,Biomass,0.0
2050,98,FR,UK,Biomass,0.0
2020,99,FR,UK,Biomass,0.0
2030,99,FR,UK,Biomass,0.0
2040,99,FR,UK,Biomass,0.0
2050,99,FR,UK,Biomass,0.0
2020,100,FR,UK,Biomass,0.0
2030,100,FR,UK,Biomass,0.0
2040,100,FR,UK,Biomass,0.0
2050,100,FR,UK,Biomass,0.0
2020,101,FR,UK,Biomass,0.0
2030,101,FR,UK,Biomass,0.0
2040,101,FR,UK,Biomass,0.0
2050,101,FR,UK,Biomass,0.0
2020,102,FR,UK,Biomass,0.0
2030,102,FR,UK,Biomass,0.0
2040,102,FR,UK,Biomass,0.0
2050,102,FR,UK,Biomass,0.0
2020,103,FR,UK,Biomass,0.0
2030,103,FR,UK,Biomass,0.0
2040,103,FR,UK,Biomass,0.0
2050,103,FR,UK,Biomass,0.0
2020,104,FR,UK,Biomass,0.0
2030,104,FR,UK,Biomass,0.0
2040,104,FR,UK,Biomass,0.0
2050,104,FR,UK,Biomass,0.0
2020,105,FR,UK,Biomass,0.0
2030,105,FR,UK,Biomass,0.0
2040,105,FR,UK,Biomass,0.0
2050,105,FR,UK,Biomass,0.0
2020,106,FR,UK,Biomass,0.0
2030,106,FR,UK,Biomass,0.0
2040,106,FR,UK,Biomass,0.0
2050,106,FR,UK,Biomass,0.0
2020,107,FR,UK,Biomass,0.0
2030,107,FR,UK,Biomass,0.0
2040,107,FR,UK,Biomass,0.0
2050,107,FR,UK,Biomass,0.0
2020,108,FR,UK,Biomass,0.0
2030,108,FR,UK,Biomass,0.0
2040,108,FR,UK,Biomass,0.0
2050,108,FR,UK,Biomass,0.0
2020,109,FR,UK,Biomass,0.0
2030,109,FR,UK,Biomass,0.0
2040,109,FR,UK,Biomass,0.0
2050,109,FR,UK,Biomass,0.0
2020,110,FR,UK,Biomass,0.0
2030,110,FR,UK,Biomass,0.0
2040,110,FR,UK,Biomass,0.0
2050,110,FR,UK,Biomass,0.0
2020,111,FR,UK,Biomass,0.0
2030,111,FR,UK,Biomass,0.0
2040,111,FR,UK,Biomass,0.0
2050,111,FR,UK,Biomass,0.0
2020,112,FR,UK,Biomass,0.0
2030,112,FR,UK,Biomass,0.0
2040,112,FR,UK,Biomass,0.0
2050,112,FR,UK,Biomass,0.0
2020,113,FR,UK,Biomass,0.0
2030,113,FR,UK,Biomass,0.0
2040,113,FR,UK,Biomass,0.0
2050,113,FR,UK,Biomass,0.0
2020,114,FR,UK,Biomass,0.0
2030,114,FR,UK,Biomass,0.0
2040,114,FR,UK,Biomass,0.0
2050,114,FR,UK,Biomass,0.0
2020,115,FR,UK,Biomass,0.0
2030,115,FR,UK,Biomass,0.0
2040,115,FR,UK,Biomass,0.0
2050,115,FR,UK,Biomass,0.0
2020,116,FR,UK,Biomass,0.0
2030,116,FR,UK,Biomass,0.0
2040,116,FR,UK,Biomass,0.0
2050,116,FR,UK,Biomass,0.0
2020,117,FR,UK,Biomass,0.0
2030,117,FR,UK,Biomass,0.0
2040,117,FR,UK,Biomass,0.0
2050,117,FR,UK,Biomass,0.0
2020,118,FR,UK,Biomass,0.0
2030,118,FR,UK,Biomass,0.0
2040,118,FR,UK,Biomass,0.0
2050,118,FR,UK,Biomass,0.0
2020,119,FR,UK,Biomass,0.0
2030,119,FR,UK,Biomass,0.0
2040,119,FR,UK,Biomass,0.0
2050,119,FR,UK,Biomass,0.0
2020,120,FR,UK,Biomass,0.0
2030,120,FR,UK,Biomass,0.0
2040,120,FR,UK,Biomass,0.0
2050,120,FR,UK,Biomass,0.0
2020,1,NO,UK,Biomass,0.0
2030,1,NO,UK,Biomass,0.0
2040,1,NO,UK,Biomass,0.0
2050,1,NO,UK,Biomass,-0.0
2020,2,NO,UK,Biomass,0.0
2030,2,NO,UK,Biomass,0.0
2040,2,NO,UK,Biomass,0.0
2050,2,NO,UK,Biomass,0.0
2020,3,NO,UK,Biomass,0.0
2030,3,NO,UK,Biomass,0.0
2040,3,NO,UK,Biomass,0.0
2050,3,NO,UK,Biomass,0.0
2020,4,NO,UK,Biomass,0.0
2030,4,NO,UK,Biomass,0.0
2040,4,NO,UK,Biomass,0.0
2050,4,NO,UK,Biomass,0.0
2020,5,NO,UK,Biomass,0.0
2030,5,NO,UK,Biomass,0.0
2040,5,NO,UK,Biomass,0.0
2050,5,NO,UK,Biomass,0.0
2020,6,NO,UK,Biomass,0.0
2030,6,NO,UK,Biomass,0.0
2040,6,NO,UK,Biomass,0.0
2050,6,NO,UK,Biomass,0.0
2020,7,NO,UK,Biomass,0.0
2030,7,NO,UK,Biomass,0.0
2040,7,NO,UK,Biomass,0.0
2050,7,NO,UK,Biomass,0.0
2020,8,NO,UK,Biomass,0.0
2030,8,NO,UK,Biomass,0.0
2040,8,NO,UK,Biomass,0.0
2050,8,NO,UK,Biomass,0.0
2020,9,NO,UK,Biomass,0.0
2030,9,NO,UK,Biomass,0.0
2040,9,NO,UK,Biomass,0.0
2050,9,NO,UK,Biomass,0.0
2020,10,NO,UK,Biomass,0.0
2030,10,NO,UK,Biomass,0.0
2040,10,NO,UK,Biomass,0.0
2050,10,NO,UK,Biomass,-0.0
2020,11,NO,UK,Biomass,0.0
2030,11,NO,UK,Biomass,0.0
2040,11,NO,UK,Biomass,0.0
2050,11,NO,UK,Biomass,0.0
2020,12,NO,UK,Biomass,0.0
2030,12,NO,UK,Biomass,0.0
2040,12,NO,UK,Biomass,0.0
2050,12,NO,UK,Biomass,0.0
2020,13,NO,UK,Biomass,0.0
2030,13,NO,UK,Biomass,0.0
2040,13,NO,UK,Biomass,0.0
2050,13,NO,UK,Biomass,0.0
2020,14,NO,UK,Biomass,0.0
2030,14,NO,UK,Biomass,0.0
2040,14,NO,UK,Biomass,0.0
2050,14,NO,UK,Biomass,-0.0
2020,15,NO,UK,Biomass,0.0
2030,15,NO,UK,Biomass,0.0
2040,15,NO,UK,Biomass,0.0
2050,15,NO,UK,Biomass,0.0
2020,16,NO,UK,Biomass,0.0
2030,16,NO,UK,Biomass,0.0
2040,16,NO,UK,Biomass,0.0
2050,16,NO,UK,Biomass,-0.0
2020,17,NO,UK,Biomass,0.0
2030,17,NO,UK,Biomass,0.0
2040,17,NO,UK,Biomass,0.0
2050,17,NO,UK,Biomass,-0.0
2020,18,NO,UK,Biomass,0.0
2030,18,NO,UK,Biomass,0.0
2040,18,NO,UK,Biomass,0.0
2050,18,NO,UK,Biomass,-0.0
2020,19,NO,UK,Biomass,0.0
2030,19,NO,UK,Biomass,0.0
2040,19,NO,UK,Biomass,0.0
2050,19,NO,UK,Biomass,-0.0
2020,20,NO,UK,Biomass,0.0
2030,20,NO,UK,Biomass,0.0
2040,20,NO,UK,Biomass,0.0
2050,20,NO,UK,Biomass,-0.0
2020,21,NO,UK,Biomass,0.0
2030,21,NO,UK,Biomass,0.0
2040,21,NO,UK,Biomass,0.0
2050,21,NO,UK,Biomass,0.0
2020,22,NO,UK,Biomass,0.0
2030,22,NO,UK,Biomass,0.0
2040,22,NO,UK,Biomass,0.0
2050,22,NO,UK,Biomass,0.0
2020,23,NO,UK,Biomass,0.0
2030,23,NO,UK,Biomass,0.0
2040,23,NO,UK,Biomass,0.0
2050,23,NO,UK,Biomass,-0.0
2020,24,NO,UK,Biomass,0.0
2030,24,NO,UK,Biomass,0.0
2040,24,NO,UK,Biomass,0.0
2050,24,NO,UK,Biomass,-0.0
2020,25,NO,UK,Biomass,0.0
2030,25,NO,UK,Biomass,0.0
2040,25,NO,UK,Biomass,0.0
2050,25,NO,UK,Biomass,-0.0
2020,26,NO,UK,Biomass,0.0
2030,26,NO,UK,Biomass,0.0
2040,26,NO,UK,Biomass,0.0
2050,26,NO,UK,Biomass,0.0
2020,27,NO,UK,Biomass,0.0
2030,27,NO,UK,Biomass,0.0
2040,27,NO,UK,Biomass,0.0
2050,27,NO,UK,Biomass,0.0
2020,28,NO,UK,Biomass,0.0
2030,28,NO,UK,Biomass,0.0
2040,28,NO,UK,Biomass,0.0
2050,28,NO,UK,Biomass,0.0
2020,29,NO,UK,Biomass,0.0
2030,29,NO,UK,Biomass,0.0
2040,29,NO,UK,Biomass,0.0
2050,29,NO,UK,Biomass,0.0
2020,30,NO,UK,Biomass,0.0
2030,30,NO,UK,Biomass,0.0
2040,30,NO,UK,Biomass,0.0
2050,30,NO,UK,Biomass,0.0
2020,31,NO,UK,Biomass,0.0
2030,31,NO,UK,Biomass,0.0
2040,31,NO,UK,Biomass,0.0
2050,31,NO,UK,Biomass,0.0
2020,32,NO,UK,Biomass,0.0
2030,32,NO,UK,Biomass,0.0
2040,32,NO,UK,Biomass,0.0
2050,32,NO,UK,Biomass,0.0
2020,33,NO,UK,Biomass,0.0
2030,33,NO,UK,Biomass,0.0
2040,33,NO,UK,Biomass,0.0
2050,33,NO,UK,Biomass,0.0
2020,34,NO,UK,Biomass,0.0
2030,34,NO,UK,Biomass,0.0
2040,34,NO,UK,Biomass,0.0
2050,34,NO,UK,Biomass,0.0
2020,35,NO,UK,Biomass,0.0
2030,35,NO,UK,Biomass,0.0
2040,35,NO,UK,Biomass,0.0
2050,35,NO,UK,Biomass,0.0
2020,36,NO,UK,Biomass,0.0
2030,36,NO,UK,Biomass,0.0
2040,36,NO,UK,Biomass,0.0
2050,36,NO,UK,Biomass,0.0
2020,37,NO,UK,Biomass,0.0
2030,37,NO,UK,Biomass,0.0
2040,37,NO,UK,Biomass,0.0
2050,37,NO,UK,Biomass,0.0
2020,38,NO,UK,Biomass,0.0
2030,38,NO,UK,Biomass,0.0
2040,38,NO,UK,Biomass,0.0
2050,38,NO,UK,Biomass,0.0
2020,39,NO,UK,Biomass,0.0
2030,39,NO,UK,Biomass,0.0
2040,39,NO,UK,Biomass,0.0
2050,39,NO,UK,Biomass,0.0
2020,40,NO,UK,Biomass,0.0
2030,40,NO,UK,Biomass,0.0
2040,40,NO,UK,Biomass,0.0
2050,40,NO,UK,Biomass,0.0
2020,41,NO,UK,Biomass,0.0
2030,41,NO,UK,Biomass,0.0
2040,41,NO,UK,Biomass,0.0
2050,41,NO,UK,Biomass,0.0
2020,42,NO,UK,Biomass,0.0
2030,42,NO,UK,Biomass,0.0
2040,42,NO,UK,Biomass,0.0
2050,42,NO,UK,Biomass,0.0
2020,43,NO,UK,Biomass,0.0
2030,43,NO,UK,Biomass,0.0
2040,43,NO,UK,Biomass,0.0
2050,43,NO,UK,Biomass,0.0
2020,44,NO,UK,Biomass,0.0
2030,44,NO,UK,Biomass,0.0
2040,44,NO,UK,Biomass,0.0
2050,44,NO,UK,Biomass,0.0
2020,45,NO,UK,Biomass,0.0
2030,45,NO,UK,Biomass,0.0
2040,45,NO,UK,Biomass,0.0
2050,45,NO,UK,Biomass,0.0
2020,46,NO,UK,Biomass,0.0
2030,46,NO,UK,Biomass,0.0
2040,46,NO,UK,Biomass,0.0
2050,46,NO,UK,Biomass,0.0
2020,47,NO,UK,Biomass,0.0
2030,47,NO,UK,Biomass,0.0
2040,47,NO,UK,Biomass,0.0
2050,47,NO,UK,Biomass,0.0
2020,48,NO,UK,Biomass,0.0
2030,48,NO,UK,Biomass,0.0
2040,48,NO,UK,Biomass,0.0
2050,48,NO,UK,Biomass,0.0
2020,49,NO,UK,Biomass,0.0
2030,49,NO,UK,Biomass,0.0
2040,49,NO,UK,Biomass,0.0
2050,49,NO,UK,Biomass,0.0
2020,50,NO,UK,Biomass,0.0
2030,50,NO,UK,Biomass,0.0
2040,50,NO,UK,Biomass,0.0
2050,50,NO,UK,Biomass,0.0
2020,51,NO,UK,Biomass,0.0
2030,51,NO,UK,Biomass,0.0
2040,51,NO,UK,Biomass,0.0
2050,51,NO,UK,Biomass,0.0
2020,52,NO,UK,Biomass,0.0
2030,52,NO,UK,Biomass,0.0
2040,52,NO,UK,Biomass,0.0
2050,52,NO,UK,Biomass,0.0
2020,53,NO,UK,Biomass,0.0
2030,53,NO,UK,Biomass,0.0
2040,53,NO,UK,Biomass,0.0
2050,53,NO,UK,Biomass,0.0
2020,54,NO,UK,Biomass,0.0
2030,54,NO,UK,Biomass,0.0
2040,54,NO,UK,Biomass,0.0
2050,54,NO,UK,Biomass,0.0
2020,55,NO,UK,Biomass,0.0
2030,55,NO,UK,Biomass,0.0
2040,55,NO,UK,Biomass,0.0
2050,55,NO,UK,Biomass,0.0
2020,56,NO,UK,Biomass,0.0
2030,56,NO,UK,Biomass,0.0
2040,56,NO,UK,Biomass,0.0
2050,56,NO,UK,Biomass,0.0
2020,57,NO,UK,Biomass,0.0
2030,57,NO,UK,Biomass,0.0
2040,57,NO,UK,Biomass,0.0
2050,57,NO,UK,Biomass,0.0
2020,58,NO,UK,Biomass,0.0
2030,58,NO,UK,Biomass,0.0
2040,58,NO,UK,Biomass,0.0
2050,58,NO,UK,Biomass,0.0
2020,59,NO,UK,Biomass,0.0
2030,59,NO,UK,Biomass,0.0
2040,59,NO,UK,Biomass,0.0
2050,59,NO,UK,Biomass,0.0
2020,60,NO,UK,Biomass,0.0
2030,60,NO,UK,Biomass,0.0
2040,60,NO,UK,Biomass,0.0
2050,60,NO,UK,Biomass,0.0
2020,61,NO,UK,Biomass,0.0
2030,61,NO,UK,Biomass,0.0
2040,61,NO,UK,Biomass,0.0
2050,61,NO,UK,Biomass,0.0
2020,62,NO,UK,Biomass,0.0
2030,62,NO,UK,Biomass,0.0
2040,62,NO,UK,Biomass,0.0
2050,62,NO,UK,Biomass,0.0
2020,63,NO,UK,Biomass,0.0
2030,63,NO,UK,Biomass,0.0
2040,63,NO,UK,Biomass,0.0
2050,63,NO,UK,Biomass,0.0
2020,64,NO,UK,Biomass,0.0
2030,64,NO,UK,Biomass,0.0
2040,64,NO,UK,Biomass,0.0
2050,64,NO,UK,Biomass,0.0
2020,65,NO,UK,Biomass,0.0
2030,65,NO,UK,Biomass,0.0
2040,65,NO,UK,Biomass,0.0
2050,65,NO,UK,Biomass,0.0
2020,66,NO,UK,Biomass,0.0
2030,66,NO,UK,Biomass,0.0
2040,66,NO,UK,Biomass,0.0
2050,66,NO,UK,Biomass,0.0
2020,67,NO,UK,Biomass,0.0
2030,67,NO,UK,Biomass,0.0
2040,67,NO,UK,Biomass,0.0
2050,67,NO,UK,Biomass,0.0
2020,68,NO,UK,Biomass,0.0
2030,68,NO,UK,Biomass,0.0
2040,68,NO,UK,Biomass,0.0
2050,68,NO,UK,Biomass,0.0
2020,69,NO,UK,Biomass,0.0
2030,69,NO,UK,Biomass,0.0
2040,69,NO,UK,Biomass,0.0
2050,69,NO,UK,Biomass,0.0
2020,70,NO,UK,Biomass,0.0
2030,70,NO,UK,Biomass,0.0
2040,70,NO,UK,Biomass,0.0
2050,70,NO,UK,Biomass,0.0
2020,71,NO,UK,Biomass,0.0
2030,71,NO,UK,Biomass,0.0
2040,71,NO,UK,Biomass,0.0
2050,71,NO,UK,Biomass,0.0
2020,72,NO,UK,Biomass,0.0
2030,72,NO,UK,Biomass,0.0
2040,72,NO,UK,Biomass,0.0
2050,72,NO,UK,Biomass,0.0
2020,73,NO,UK,Biomass,0.0
2030,73,NO,UK,Biomass,0.0
2040,73,NO,UK,Biomass,0.0
2050,73,NO,UK,Biomass,0.0
2020,74,NO,UK,Biomass,0.0
2030,74,NO,UK,Biomass,0.0
2040,74,NO,UK,Biomass,0.0
2050,74,NO,UK,Biomass,0.0
2020,75,NO,UK,Biomass,0.0
2030,75,NO,UK,Biomass,0.0
2040,75,NO,UK,Biomass,0.0
2050,75,NO,UK,Biomass,0.0
2020,76,NO,UK,Biomass,0.0
2030,76,NO,UK,Biomass,0.0
2040,76,NO,UK,Biomass,0.0
2050,76,NO,UK,Biomass,0.0
2020,77,NO,UK,Biomass,0.0
2030,77,NO,UK,Biomass,0.0
2040,77,NO,UK,Biomass,0.0
2050,77,NO,UK,Biomass,0.0
2020,78,NO,UK,Biomass,0.0
2030,78,NO,UK,Biomass,0.0
2040,78,NO,UK,Biomass,0.0
2050,78,NO,UK,Biomass,0.0
2020,79,NO,UK,Biomass,0.0
2030,79,NO,UK,Biomass,0.0
2040,79,NO,UK,Biomass,0.0
2050,79,NO,UK,Biomass,0.0
2020,80,NO,UK,Biomass,0.0
2030,80,NO,UK,Biomass,0.0
2040,80,NO,UK,Biomass,0.0
2050,80,NO,UK,Biomass,0.0
2020,81,NO,UK,Biomass,0.0
2030,81,NO,UK,Biomass,0.0
2040,81,NO,UK,Biomass,0.0
2050,81,NO,UK,Biomass,0.0
2020,82,NO,UK,Biomass,0.0
2030,82,NO,UK,Biomass,0.0
2040,82,NO,UK,Biomass,0.0
2050,82,NO,UK,Biomass,0.0
2020,83,NO,UK,Biomass,0.0
2030,83,NO,UK,Biomass,0.0
2040,83,NO,UK,Biomass,0.0
2050,83,NO,UK,Biomass,0.0
2020,84,NO,UK,Biomass,0.0
2030,84,NO,UK,Biomass,0.0
2040,84,NO,UK,Biomass,0.0
2050,84,NO,UK,Biomass,0.0
2020,85,NO,UK,Biomass,0.0
2030,85,NO,UK,Biomass,0.0
2040,85,NO,UK,Biomass,0.0
2050,85,NO,UK,Biomass,0.0
2020,86,NO,UK,Biomass,0.0
2030,86,NO,UK,Biomass,0.0
2040,86,NO,UK,Biomass,0.0
2050,86,NO,UK,Biomass,0.0
2020,87,NO,UK,Biomass,0.0
2030,87,NO,UK,Biomass,0.0
2040,87,NO,UK,Biomass,0.0
2050,87,NO,UK,Biomass,0.0
2020,88,NO,UK,Biomass,0.0
2030,88,NO,UK,Biomass,0.0
2040,88,NO,UK,Biomass,0.0
2050,88,NO,UK,Biomass,0.0
2020,89,NO,UK,Biomass,0.0
2030,89,NO,UK,Biomass,0.0
2040,89,NO,UK,Biomass,0.0
2050,89,NO,UK,Biomass,0.0
2020,90,NO,UK,Biomass,0.0
2030,90,NO,UK,Biomass,0.0
2040,90,NO,UK,Biomass,0.0
2050,90,NO,UK,Biomass,0.0
2020,91,NO,UK,Biomass,0.0
2030,91,NO,UK,Biomass,0.0
2040,91,NO,UK,Biomass,0.0
2050,91,NO,UK,Biomass,0.0
2020,92,NO,UK,Biomass,0.0
2030,92,NO,UK,Biomass,0.0
2040,92,NO,UK,Biomass,0.0
2050,92,NO,UK,Biomass,0.0
2020,93,NO,UK,Biomass,0.0
2030,93,NO,UK,Biomass,0.0
2040,93,NO,UK,Biomass,0.0
2050,93,NO,UK,Biomass,0.0
2020,94,NO,UK,Biomass,0.0
2030,94,NO,UK,Biomass,0.0
2040,94,NO,UK,Biomass,0.0
2050,94,NO,UK,Biomass,0.0
2020,95,NO,UK,Biomass,0.0
2030,95,NO,UK,Biomass,0.0
2040,95,NO,UK,Biomass,0.0
2050,95,NO,UK,Biomass,0.0
2020,96,NO,UK,Biomass,0.0
2030,96,NO,UK,Biomass,0.0
2040,96,NO,UK,Biomass,0.0
2050,96,NO,UK,Biomass,0.0
2020,97,NO,UK,Biomass,0.0
2030,97,NO,UK,Biomass,0.0
2040,97,NO,UK,Biomass,0.0
2050,97,NO,UK,Biomass,0.0
2020,98,NO,UK,Biomass,0.0
2030,98,NO,UK,Biomass,0.0
2040,98,NO,UK,Biomass,0.0
2050,98,NO,UK,Biomass,0.0
2020,99,NO,UK,Biomass,0.0
2030,99,NO,UK,Biomass,0.0
2040,99,NO,UK,Biomass,0.0
2050,99,NO,UK,Biomass,0.0
2020,100,NO,UK,Biomass,0.0
2030,100,NO,UK,Biomass,0.0
2040,100,NO,UK,Biomass,0.0
2050,100,NO,UK,Biomass,0.0
2020,101,NO,UK,Biomass,0.0
2030,101,NO,UK,Biomass,0.0
2040,101,NO,UK,Biomass,0.0
2050,101,NO,UK,Biomass,0.0
2020,102,NO,UK,Biomass,0.0
2030,102,NO,UK,Biomass,0.0
2040,102,NO,UK,Biomass,0.0
2050,102,NO,UK,Biomass,0.0
2020,103,NO,UK,Biomass,0.0
2030,103,NO,UK,Biomass,0.0
2040,103,NO,UK,Biomass,0.0
2050,103,NO,UK,Biomass,0.0
2020,104,NO,UK,Biomass,0.0
2030,104,NO,UK,Biomass,0.0
2040,104,NO,UK,Biomass,0.0
2050,104,NO,UK,Biomass,0.0
2020,105,NO,UK,Biomass,0.0
2030,105,NO,UK,Biomass,0.0
2040,105,NO,UK,Biomass,0.0
2050,105,NO,UK,Biomass,0.0
2020,106,NO,UK,Biomass,0.0
2030,106,NO,UK,Biomass,0.0
2040,106,NO,UK,Biomass,0.0
2050,106,NO,UK,Biomass,0.0
2020,107,NO,UK,Biomass,0.0
2030,107,NO,UK,Biomass,0.0
2040,107,NO,UK,Biomass,0.0
2050,107,NO,UK,Biomass,0.0
2020,108,NO,UK,Biomass,0.0
2030,108,NO,UK,Biomass,0.0
2040,108,NO,UK,Biomass,0.0
2050,108,NO,UK,Biomass,-0.0
2020,109,NO,UK,Biomass,0.0
2030,109,NO,UK,Biomass,0.0
2040,109,NO,UK,Biomass,0.0
2050,109,NO,UK,Biomass,0.0
2020,110,NO,UK,Biomass,0.0
2030,110,NO,UK,Biomass,0.0
